Image name,X1,Y1,X2,Y2,object name,X-centre,Y-centre,X-Image Dimentions,Y-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,URLs
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,0,1682,123,1982,person,61.5,1832,2667,2000,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,192,868,985,1803,elephant,588.5,1335.5,2667,2000,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2,922,51,1172,person,26.5,1047,2667,2000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,0,923,264,1295,person,132,1109,2667,2000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,5,902,40,1298,person,22.5,1100,2667,2000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg,2135,1851,2466,2000,person,2300.5,1925.5,2667,2000,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/2/28/Man_Riding_an_Elephant_in_a_Pongal_Festival_Parade_in_Namakkal%2C_Tamil_Nadu.jpg
Nature_of_Ngorongoro_Conservation_Area_%28124%29.jpg,1199,1519,3081,3297,elephant,2140,2408,6720,4480,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/2/2e/Nature_of_Ngorongoro_Conservation_Area_%28124%29.jpg
Penis_asiatischer_Elefant.JPG,121,130,2704,3103,elephant,1412.5,1616.5,2736,3316,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/dc/Penis_asiatischer_Elefant.JPG
PinnawalaElephantOrphanage.jpg,572,340,959,968,dog,765.5,654,1080,1080,na,dog,na,na,na,https://upload.wikimedia.org/wikipedia/commons/4/4e/PinnawalaElephantOrphanage.jpg
Pinnawala_eliphant_ofenage_1.jpg,277,974,445,1354,person,361,1164,1040,1396,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,28,961,258,1381,person,143,1171,1040,1396,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,683,1048,839,1387,person,761,1217.5,1040,1396,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,487,988,677,1371,person,582,1179.5,1040,1396,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,538,817,632,889,elephant,585,853,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,100,816,179,871,elephant,139.5,843.5,1040,1396,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,29,1029,183,1346,handbag,106,1187.5,1040,1396,handbag,na,na,handbag,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,202,795,270,847,elephant,236,821,1040,1396,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,490,766,557,825,elephant,523.5,795.5,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,529,887,593,957,elephant,561,922,1040,1396,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,459,814,508,886,elephant,483.5,850,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,592,776,640,836,elephant,616,806,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,499,906,550,969,elephant,524.5,937.5,1040,1396,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,609,906,701,1006,elephant,655,956,1040,1396,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,181,818,230,886,elephant,205.5,852,1040,1396,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,580,870,624,942,elephant,602,906,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,378,900,452,993,elephant,415,946.5,1040,1396,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,429,774,502,841,elephant,465.5,807.5,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,554,1052,654,1193,handbag,604,1122.5,1040,1396,na,na,na,handbag,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,432,775,498,853,elephant,465,814,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,447,948,529,1038,elephant,488,993,1040,1396,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,552,957,637,1113,person,594.5,1035,1040,1396,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,528,882,586,950,elephant,557,916,1040,1396,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,298,919,378,993,elephant,338,956,1040,1396,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Pinnawala_eliphant_ofenage_1.jpg,532,1021,697,1365,handbag,614.5,1193,1040,1396,na,na,na,handbag,na,https://upload.wikimedia.org/wikipedia/commons/c/c9/Pinnawala_eliphant_ofenage_1.jpg
Planckendael_zoo_Asian_elephant_29.jpg,1287,1534,2732,3303,elephant,2009.5,2418.5,4645,3652,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/92/Planckendael_zoo_Asian_elephant_29.jpg
Planckendael_zoo_Asian_elephant_29.jpg,68,952,2916,2595,elephant,1492,1773.5,4645,3652,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/92/Planckendael_zoo_Asian_elephant_29.jpg
Planckendael_zoo_Asian_elephant_29.jpg,2490,746,4245,3520,elephant,3367.5,2133,4645,3652,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/9/92/Planckendael_zoo_Asian_elephant_29.jpg
Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg,339,299,491,508,cow,415,403.5,518,815,na,cow,na,na,na,https://upload.wikimedia.org/wikipedia/commons/a/a3/Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg
Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg,92,162,306,576,zebra,199,369,518,815,na,na,na,na,zebra,https://upload.wikimedia.org/wikipedia/commons/a/a3/Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg
Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg,99,162,355,553,elephant,227,357.5,518,815,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/a/a3/Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg
Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg,350,297,481,507,horse,415.5,402,518,815,na,horse,na,na,na,https://upload.wikimedia.org/wikipedia/commons/a/a3/Platybelodon%2C_Shovel_Jawed_Elephant_%28NBY_417721%29.jpg
Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg,32,706,83,785,person,57.5,745.5,829,864,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/01/Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg
Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg,329,53,425,286,person,377,169.5,829,864,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/01/Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg
Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg,264,679,315,761,person,289.5,720,829,864,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/01/Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg
Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg,132,698,192,783,person,162,740.5,829,864,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/01/Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg
Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg,426,735,485,853,person,455.5,794,829,864,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/01/Pompeii_-_Officina_di_Verecundus_-_Venus_1.jpg
Preserving_Endangered_Elephant_Populations.jpg,751,1014,958,1207,elephant,854.5,1110.5,2000,1333,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/8/85/Preserving_Endangered_Elephant_Populations.jpg
Preserving_Endangered_Elephant_Populations.jpg,861,951,932,1037,person,896.5,994,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/8/85/Preserving_Endangered_Elephant_Populations.jpg
Preserving_Endangered_Elephant_Populations.jpg,814,954,875,1110,person,844.5,1032,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/8/85/Preserving_Endangered_Elephant_Populations.jpg
Preserving_Endangered_Elephant_Populations.jpg,854,954,935,1102,person,894.5,1028,2000,1333,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/8/85/Preserving_Endangered_Elephant_Populations.jpg
Preserving_the_Elephant_Population.jpg,1197,888,1311,973,elephant,1254,930.5,2000,1333,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Preserving_the_Elephant_Population.jpg
Preserving_the_Elephant_Population.jpg,1304,935,1411,1017,elephant,1357.5,976,2000,1333,na,elephant,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Preserving_the_Elephant_Population.jpg
Preserving_the_Elephant_Population.jpg,1399,948,1508,1017,elephant,1453.5,982.5,2000,1333,na,elephant,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/94/Preserving_the_Elephant_Population.jpg
Protect_Elephants_From_Extinction.jpg,1539,238,1961,1330,person,1750,784,2000,1333,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,222,415,515,1070,person,368.5,742.5,2000,1333,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,99,131,1581,1013,elephant,840,572,2000,1333,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,1246,493,1396,687,person,1321,590,2000,1333,na,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,989,578,1133,682,elephant,1061,630,2000,1333,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,1024,502,1088,585,person,1056,543.5,2000,1333,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,728,636,864,744,person,796,690,2000,1333,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,822,654,959,744,person,890.5,699,2000,1333,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
Protect_Elephants_From_Extinction.jpg,706,657,892,754,person,799,705.5,2000,1333,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/7/7a/Protect_Elephants_From_Extinction.jpg
PSX_20200503_192649aa.jpg,217,18,3335,2463,elephant,1776,1240.5,3741,2494,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/a/ae/PSX_20200503_192649aa.jpg
Radio_collared_wild_elephant_at_Koshi_Tappu_Wildlife_Reserve.jpg,1163,315,3028,2782,elephant,2095.5,1548.5,4502,2998,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/8/8a/Radio_collared_wild_elephant_at_Koshi_Tappu_Wildlife_Reserve.jpg
Sights_and_Insights_%281913%29_-_DPLA_-_d966b84b53c4c2355bcea518fdd0dde5_%28page_143%29.jpg,977,901,1437,1563,elephant,1207,1232,1991,2647,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/08/Sights_and_Insights_%281913%29_-_DPLA_-_d966b84b53c4c2355bcea518fdd0dde5_%28page_143%29.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,432,398,554,749,person,493,573.5,800,800,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,121,214,612,703,elephant,366.5,458.5,800,800,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,106,434,137,532,person,121.5,483,800,800,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,263,67,380,263,person,321.5,165,800,800,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,744,461,774,549,person,759,505,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,69,433,108,522,person,88.5,477.5,800,800,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,680,459,706,553,person,693,506,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,364,71,477,228,person,420.5,149.5,800,800,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,631,463,658,545,person,644.5,504,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,644,466,670,545,person,657,505.5,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,124,250,665,703,person,394.5,476.5,800,800,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,659,467,684,542,person,671.5,504.5,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,362,74,488,235,person,425,154.5,800,800,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,481,536,536,580,handbag,508.5,558,800,800,na,na,na,handbag,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,666,466,688,546,person,677,506,800,800,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,269,528,314,614,person,291.5,571,800,800,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,122,173,673,663,person,397.5,418,800,800,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,445,116,527,258,person,486,187,800,800,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,447,401,553,749,person,500,575,800,800,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg,460,127,516,239,person,488,183,800,800,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/d/d9/Skansen_visitors_and_Sven_Borg_riding_Bambina_the_Elephant_in_May_1956.jpg
South_African_Elephant%2C_Kruger_Park.jpg,2182,1255,4374,3599,sheep,3278,2427,6000,4000,na,na,na,na,sheep,https://upload.wikimedia.org/wikipedia/commons/f/ff/South_African_Elephant%2C_Kruger_Park.jpg
Sri_Lankan_Baby_Husk_Elephant.jpg,794,324,4213,3349,elephant,2503.5,1836.5,4608,3456,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/9c/Sri_Lankan_Baby_Husk_Elephant.jpg
SRI_LANKAN_ELEPHANT.jpg,2546,1219,4117,3582,elephant,3331.5,2400.5,6720,4480,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/3/37/SRI_LANKAN_ELEPHANT.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,14,926,1508,2903,elephant,761,1914.5,5760,3840,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,1573,617,4367,3300,elephant,2970,1958.5,5760,3840,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,5280,1608,5760,2265,elephant,5520,1936.5,5760,3840,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,5030,1738,5515,2333,elephant,5272.5,2035.5,5760,3840,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,4214,1543,5029,2575,elephant,4621.5,2059,5760,3840,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,1293,1299,1768,2542,elephant,1530.5,1920.5,5760,3840,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,1346,1351,1751,2491,elephant,1548.5,1921,5760,3840,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,4233,1580,5367,2513,elephant,4800,2046.5,5760,3840,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,3796,1864,3949,2422,person,3872.5,2143,5760,3840,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,3490,1762,3847,2716,person,3668.5,2239,5760,3840,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg,1524,1502,1796,2480,elephant,1660,1991,5760,3840,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/3/31/Sri_Lankan_elephant_%28Elephas_maximus_maximus%29.jpg
Sri_Lankan_Elephant_in_Yala.jpg,207,337,2231,3265,elephant,1219,1801,2527,3369,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/bd/Sri_Lankan_Elephant_in_Yala.jpg
Sri_lanka_elephants.jpg,516,392,657,496,elephant,586.5,444,800,600,na,elephant,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/f/f9/Sri_lanka_elephants.jpg
Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_05.jpg,506,253,4799,3381,person,2652.5,1817,5472,3648,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/4/4f/Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_05.jpg
Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg,658,2161,1652,3189,cat,1155,2675,2592,3888,na,na,na,cat,na,https://upload.wikimedia.org/wikipedia/commons/4/4b/Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg
Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg,1484,2130,2372,3138,cat,1928,2634,2592,3888,na,cat,na,cat,na,https://upload.wikimedia.org/wikipedia/commons/4/4b/Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg
Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg,55,2107,695,3175,cat,375,2641,2592,3888,cat,na,na,cat,na,https://upload.wikimedia.org/wikipedia/commons/4/4b/Stambha_of_Parshwanath_Jain_Mandir%2C_Belgachhiya_11.jpg
STL_Elephant.jpg,1080,200,2683,2810,elephant,1881.5,1505,4368,2912,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/b1/STL_Elephant.jpg
Teenage_Mahout.jpg,1014,901,2990,2810,elephant,2002,1855.5,4000,3000,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
Teenage_Mahout.jpg,1650,474,2365,1102,person,2007.5,788,4000,3000,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
Teenage_Mahout.jpg,1663,491,2325,1062,person,1994,776.5,4000,3000,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
Teenage_Mahout.jpg,600,1701,723,1927,person,661.5,1814,4000,3000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
Teenage_Mahout.jpg,482,1712,612,1957,person,547,1834.5,4000,3000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
Teenage_Mahout.jpg,509,1706,645,1874,person,577,1790,4000,3000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/5a/Teenage_Mahout.jpg
